CCLE-ID,17-AAG,AEW541,AZD0530,AZD6244,Erlotinib,Irinotecan,L-685458,LBW242,Lapatinib,Nilotinib,Nutlin-3,PD-0325901,PD-0332991,PF2341066,PHA-665752,PLX4720,Paclitaxel,Panobinostat,RAF265,Sorafenib,TAE684,TKI258,Topotecan,ZD-6474
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.872417867,0,0,0,0,,0,0,0,0,0,0,0.055362344,0,0,0,0.998737015,0.992019009,0,0,0,0,0.956480041,0.172165811
PANC0203_PANCREAS,0.989692706,0.673411042,0.679371357,0.981199527,0.472583592,0.94522848,0,0,0.350339532,0,0,0.99753064,0,0.311170578,0,0,0.997943258,0.993740019,0.446757615,0.286967516,0.486478686,0,0.852330923,0.731758654
PANC0213_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PANC0327_PANCREAS,0.991486189,0,0,0,0,0.98232922,0,0.903254964,0.136988521,0,0,0.697979331,0,0.87361586,0,0,0.999598911,0.982778106,0.820356384,0,0.59661305,0,0.953863248,0
PANC0403_PANCREAS,0.991331252,0.490799129,0,0,0,0.943310969,0,0,0,0,0,0.952447873,0,0.371330082,0,0,0.998717049,0.993977537,0.595421493,0.87584567,0.914153203,0,0.906307422,0
PANC0504_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PANC0813_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PANC1005_PANCREAS,0.989127195,0.276518762,0.655254453,0,0,0.979359904,0,0,0.001542687,0,0,0.959792845,0,0.586713212,0,0,0.999580523,0.988276097,0.411361754,0.631414525,0.262797892,0,0.974325953,0
PANC1_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PATU8902_PANCREAS,0.91744215,0.60967046,0,0,0,,0,0,0,,0,0,,0,0,0,0,0.988267089,,0,0.641278058,0,0.77636078,0
PATU8988S_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PATU8988T_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
PC14_LUNG,0.987356825,0.603920162,0.961354632,0,0.99192268,,0.661915064,0,0.731292635,,0,0,,0,0,0,0.999493676,0.990243204,,0,0.751663119,0.481914699,0.945430879,0.971745256
PC3_PROSTATE,0.951482736,0,0.534277231,0,0,0.951095875,0,0,0,0,0,0,0,0,0,0,0.997753182,0.989656701,0,0,0.187024176,0,0.858630493,0.377423227
PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ15_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ49_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.943792231,0.489020407,0.845518231,0,0.218591014,,0,0,0,0,0,0,0.51722538,0.955032995,0,0,0.9996875,0.997466704,0.971851397,0,0.713969231,0.581533998,0.975678867,0.834166199
PK1_PANCREAS,0.990156791,0.13466537,0,0,0,0.959671602,0,0,0.095466137,0,0,0.880893715,0,0,0,0,0.998903336,0.988198217,0.73230204,0,0,0.212445021,0.807267875,0
PK45H_PANCREAS,0.983225385,0.389432907,0,0.982750304,0,0.87178129,0,0,0,0,0,0.995593353,0,0,0,0,0.998017493,0.989322017,0.6530976,0,0.639067024,0.067187011,0,0
PK59_PANCREAS,0.975081332,0.173246026,0,0,0,0.804821745,0,0,0.226188302,0,0,0.938743763,0,0.20022881,0,0,0.997728787,0.983139873,0.611912549,0,0.669758469,0,0.783998415,0
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
PL45_PANCREAS,0.99335331,0.209924579,0.369192123,0,0,0.970054621,0,0,0,0,0,0.924542375,0,0,0,0,0.999525619,0.989008295,0,0,0.644645661,0,0.925988875,0
PLCPRF5_LIVER,0.986754014,0,0.196707308,0,0,0.956410457,0,0,0.16632086,0.038260162,0,0,0,0.516793817,0,0,0.998529743,0.995336991,0.598078996,0,0,0,0.269359529,0
PRECLH_PROSTATE,,,,,,,,,,,,,,,,,,,,,,,,
PSN1_PANCREAS,0.981125157,0,0,0.900363594,0,,0,0,0,,0,0.969171027,,0,0,0,0.997805105,0.98896956,,0,0.094326019,0,0.936116263,0
QGP1_PANCREAS,0.982372327,0.703236073,0,0.990145595,0,,0,0,0,,0,0.989312007,,0,0,0,0.999682173,0.993252283,,0,0.742356271,0,0,0
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.667293936,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.998672134,0.992192299,0,0,0,0,0.978788059,0
RCC10RGB_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
RCC4_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RCM1_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
RDES_BONE,,,,,,,,,,,,,,,,,,,,,,,,
RD_SOFT_TISSUE,0.98536804,0.649960667,0,0.827620611,0,,0,0,0,,0,0.968230631,0,0.415192306,0,0,0.9996875,0.996709952,0.817639872,0,0.752367869,0,0.935090438,0.47483927
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.930364452,0.417764962,0,0,0,,0.173182547,0.413464904,0.02355206,0,0.051567257,0,0.260926962,0.16606468,0,0,0.999340686,0.996069643,,0,0.539223045,0.562160909,0.984208135,0
RERFGC1B_STOMACH,0.75857684,0.786476031,0.803841844,0,0,,0,0,0,0,0,0,0,0,0,0,0.997128035,0.99286762,0,0,0.282925248,0,0.95346893,0.720484793
RERFLCAD1_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
RERFLCAD2_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
RERFLCAI_LUNG,0.987250138,0.099486828,0,0,0,0.974882638,0,0,0,0,0,0,0,0,0,0,0.999611452,0.992547619,0,0,0.143065453,0.456762612,0.954862926,0
RERFLCKJ_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
RERFLCMS_LUNG,0.979813641,0,0,,0,,0,,0,0,0,0,0,0,,0,0.998966395,0.979643615,0.029429257,0,0,0,0.618186683,0
RERFLCSQ1_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
RH18_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RH30_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RH41_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RKN_OVARY,0.928220466,0,0,0.89314203,0,0.973082835,0,0,0,0,0.174222835,0.974955458,0,0,0,0,0.997565443,0.980850626,0.199073076,0,0,0,0.950627871,0
RKN_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RKO_LARGE_INTESTINE,0.990446396,0.28113848,0,0.762622133,0,0.969943551,0,0,0,0,0,0.984510385,0,0.311487973,0,0,0.9996875,0.993773777,0.808422044,0,0.606836021,0.26101774,0.968609989,0
RL952_ENDOMETRIUM,0.995346151,0.358678699,0.737864971,0.809288263,0.617458671,0.735730141,0,0,0.623377085,0,0,0.992047891,0,0.449487448,0,0,0.9996875,0.995476409,0.962927014,0,0.83222647,0.566544354,0.544410378,0.532528311
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RMGI_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
RMUGS_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
RPMI7951_SKIN,0.998037371,0.156141818,0,0,0,,0,0,0,,0,0,,0.468386352,0,0,0.9996875,0.994536514,0.699326426,0,0.543780059,0,0.972593408,0.261834681
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.912278861,0.645311028,0.016506732,0,0,0.996275326,0,0,0.250453651,0,0,0,0.821635053,0.336909294,0.267763972,0,0.999486927,0.998584637,0.587583959,0.322410822,0.87209408,0.63329941,0.99629655,0.352978826
RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
RS5_PLEURA,,,,,,,,,,,,,,,,,,,,,,,,
RT11284_URINARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
RT112_URINARY_TRACT,0.992064243,0.876693584,0.011720955,0.500966847,0,0.971051522,0,0,0.184259474,0,0,0.941399287,0,0.293248892,0,0,0.999525684,0.994606561,0.610957503,0.397214651,0.931264639,0.920156218,0.989347412,0.654400766
RT4_URINARY_TRACT,0.992648589,0,0.955775775,0.449697018,0,0.95134316,0,0,0,0,0,0,0,0.566367131,0,0,0.999381198,0.99402169,0.786382765,0.976217606,0.959502924,0.806995303,0.906847037,0.707085878
RVH421_SKIN,0.990661151,0,0,0.967849154,0,0.646187186,0,0,0,0,0,0.997607927,0,0,0,0.903670199,0.99302677,0.990155279,0.666772217,0,0,0,0.657571524,0
S117_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SALE_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
SAOS2_BONE,0.973035654,0.751162857,0,0,0,0.98210137,0,0,0,0.285915196,0,0,0,0.381322563,0,0,0.998906129,0.990247849,0,0,0.548319757,0.478232682,0.974646164,0
SBC5_LUNG,0.982366368,0.319312275,0,0,0,0.973477693,0,0,0,0,0,0.832712874,0,0.803162664,0,0,0.9996875,0.997167643,0.262469411,0.358668804,0.767104626,0.349770427,0.972755438,0
SCABER_URINARY_TRACT,0.99026237,0,0.844637677,0,0.908214942,0.968253072,0,0.839654714,0.811029285,0,0,0.769602671,0,0.430450678,0,0,0.999682173,0.995987714,0.872151047,0,0.831614539,0.528170675,0.903800331,0.872936189
SCC15_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SCC25_UPPER_AERODIGESTIVE_TRACT,0.988516376,,0.621765256,0,,,0,0.354339123,0.700175107,,0,0.608294934,0,0,0,0,0.9996875,,0.81982021,0,0.361146748,0.047069192,0.953974389,0.773421452
SCC4_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SCC9_UPPER_AERODIGESTIVE_TRACT,0.99424419,0.510194719,0,0.287361741,0.813208327,,0,0.241185308,0.464098036,,0,0.938764464,,0,0,0,0.999263442,0.997565144,0.700929523,0,0,0.055681527,0.794249207,0.896662898
SCLC21H_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SF126_CENTRAL_NERVOUS_SYSTEM,0.847433239,0.313209832,0,0,0,0.984353263,0,0,0,0,0,0.13804847,0,0,0,0,0.991410785,0.987625262,0.729412049,0.220102072,0.622148544,0.636412531,0.992286124,0
SF172_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SF295_CENTRAL_NERVOUS_SYSTEM,0.978514221,0,0,0,0,0.97538645,0,0,0,0,0,0,0,0.442979813,0,0,0.995148096,0.986637315,0.716358304,0,0.390454352,0.223568738,0.956155934,0
SF767_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SF8657,0.98350722,0.421349466,0,0,0,0.525102019,0,0,0,0,0,0.652072907,0,0,0,0,0.99661906,0.984171705,0.937015675,0,0.447037995,0,0,0
SH10TC_STOMACH,0.94676641,0,0,0,0,0.755238399,0,0,0,0.002860904,0,0,0,0,0,0,0.997550738,0.98705535,0.333221853,0,0,0,0.670963675,0
SH4_SKIN,,,,,,,,,,,,,,,,,,,,,,,,
SHP77_LUNG,0.96096262,0,0,0,0,0.758869648,0,0,0,0,0,0,0,0,0,0,0.968694743,0.984127389,0,0,0,0,0.065795958,0
SHSY5Y_AUTONOMIC_GANGLIA,,,,,,,,,,,,,,,,,,,,,,,,
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.978718212,0.919338867,0,0.999194457,0.31541751,0.991571684,0.949229277,0,0.018514097,0.793799892,0.818659514,0.999682173,0.950280041,0.643124849,0.943791255,0.995803768,0.9996875,0.998875754,0.98036206,0.368173838,0.985112423,0.850111723,0.994794595,0
SIMA_AUTONOMIC_GANGLIA,0.777662456,0.942692805,0,0,0,0.994707188,0.418664781,0,0,0,0,0.83274886,0,0,0,0,0.999682173,0.992665058,0.594326168,0.410308448,0.895303115,0.832491123,0.994677101,0
SJRH30_SOFT_TISSUE,0.906706691,0.749729097,0,0,0,,0,0,0,0,0,0,0,0.572948784,0,0,0.999043812,0.99677748,0.623804987,0.012919545,0.859334529,0,0.983660545,0
SJSA1_BONE,0.960952427,0.485839307,0,0,0,,0,0,0,,0.192934752,0,0,0.253303766,0,0,0.997917986,0.985417854,0.560570687,0,0,0,0.975464217,0
SKBR3_BREAST,0.995430734,0,0,0,0,0.991731602,0,0,0.975451021,0,0,0,0,0,0,0,0.998616942,0.996027151,0.629835665,0,0,0,0.992141641,0
SKCO1_LARGE_INTESTINE,0.993022699,0.262356103,0.587495238,0.884626895,0,,0,0,0.910547482,0.980099166,0,0.984060928,0,0,0,0,0,0.983070577,0.355449021,0,0.886237241,0.090058684,0,0.602548778
SKES1_BONE,0.92960079,0.89115727,0,0,0,0.996602138,0.330440223,0,0,0,0,0,0,0.57046181,0,0,0.999682173,0.997278414,0.987982151,0,0.911540002,0.686116189,0.994766452,0
SKHEP1_LIVER,0.971231066,0,0,0,0.012995362,0.93818225,0,0,0,0,0,0,0,0.060355485,0,0,0.9996875,0.994876074,0.978253219,0,0.472275157,0.739882678,0.896478593,0
SKLMS1_SOFT_TISSUE,0.965966724,0.710588038,0,0,0.444330156,,,0,0.107926965,,0,0.709577054,,0.234594107,0,0.193703055,0.997653026,0.992029914,,0,0.385490239,0.724314213,0.978315268,0.177477121
SKLU1_LUNG,0.995515984,0.058997691,0.428355753,0,0,0.969227333,0,0.608601255,0,0,0,0,0,0,0,0,0.997213347,0.981712824,0.890612505,0,0.727287978,0.505370617,0.952124637,0.642998725
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SKMEL1_SKIN,,,,,,,,,,,,,,,,,,,,,,,,
SKMEL24_SKIN,0.97820707,0.449521303,0,0.710921288,0,0.977874126,0,0,0,0.137107849,0,0.989968419,0,0,0,0.355686605,0.987233479,0.987537124,0.214474917,0,0.475782275,0,0.951385748,0.496469736
SKMEL28_SKIN,,,,,,,,,,,,,,,,,,,,,,,,
SKMEL2_SKIN,0,0,0,0.698340982,0,0.893056639,0,0,0,0,0,0.970772693,0,0,0,0.683544248,0.996647711,0.995843418,0.563363195,0,0,0,0.966274728,0
SKMEL30_SKIN,0,0.339237869,0,0.988570055,0,0.854649052,0,0,0,0,0,0.998488684,0,0,0,0,0.99810265,0.982626911,0.849906668,0.071789741,0,0,0.773967251,0
SKMEL31_SKIN,0,0.281348288,0,0,0,0.71024105,0,0,0,0.056696415,0,0,0,0.067960501,0.210761607,0,0.996687333,0.991374424,0,0,0.223938406,0.099320829,0.362695456,0.296422839
SKMEL3_SKIN,,,,,,,,,,,,,,,,,,,,,,,,
SKMEL5_SKIN,0.973682649,0.532391846,0,0.978891429,0,0.978820946,0,0,0,0,0,0.998320105,0,0,0,0.953861121,0.9996875,0.995696378,0.93457488,0.11569047,0.519709587,0.225891113,0.954212043,0
SKMES1_LUNG,0.996643434,0.754477695,0.83308509,0,0.879356086,,,0.583784282,0.815444484,,0,0.891913727,,0.383163631,0.834554549,0.236379206,0.99760631,0.990744416,,0,0.753661662,0.769952804,0.987605095,0.821316928
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.985465936,0,0.448895156,0,0.557841837,0.666628838,0,0,0.703755319,0,0,0,0,0,0,0,0.999286221,0.989591509,0.976757148,0.402754247,0.299378038,0.452649653,0.806980476,0.526566118
SKNAS_AUTONOMIC_GANGLIA,0.951844346,0,0,0.97459431,0,,0,0,0,,0,0.992907173,0,0.633282512,0,0,0.999041562,0.997807228,,0,0.617951989,0,0.968942864,0
SKNBE2_AUTONOMIC_GANGLIA,0.853748664,0,0,0,0,0.981060388,0.198137462,0,0,0,0,0.692024469,0.510919832,0.802159542,0,0,0.999335092,0.997202453,0.213763256,0,0.888291128,0.896869396,0.993812108,0
SKNDZ_AUTONOMIC_GANGLIA,0.920358345,0.837500036,0,0,0,,0.121768951,0,0,,0,0,0,0.636434883,0,0,0.9992487,0.998392856,0,0,0.741360933,0.297308505,0.983666819,0.253189027
SKNFI_AUTONOMIC_GANGLIA,0.875836328,0.979389239,0,0,0,,0,0,0,,0,0,,0,0,0,0.945965581,0.993471004,0.771299155,0,0.536770214,0.678908236,0,0
SKNMC_BONE,,,,,,,,,,,,,,,,,,,,,,,,
SKNSH_AUTONOMIC_GANGLIA,0.970370809,0.893716656,0,0,0,,0,0,0,0.349320769,0.048546553,0,0,0.762158558,0,0.137386143,0.996893314,0.997162286,0.802817658,0,0.952081226,0.658999354,0.962733444,0.541193694
SKOV3_OVARY,0.985361745,0.30074358,0.681814849,0,0,0.962377388,0,0.943184555,0.877035953,0,0,0,0,0,0,0,0.998281553,0.982325962,0.969933853,0,0,0.781508818,0.923708998,0
SKRC20_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SKRC31_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SKUT1_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SLR20_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SLR21_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SLR23_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SLR24_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SLR25_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SLR26_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SNB19_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNGM_ENDOMETRIUM,0.965150923,0,0.067860246,0,0,0.810249686,0,0,0,0,0,0,0,0,0,0,0.99773565,0.982942402,0.91621691,0,0.114942968,0.139067411,0.851575866,0
SNU1033_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU1040_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU1041_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1066_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1076_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1077_ENDOMETRIUM,,,,,,,,,,,,,,,,,,,,,,,,
SNU1079_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1105_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU1196_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1197_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU119_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
SNU1214_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU1272_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SNU16_STOMACH,0.998149796,0.248470545,0,0,0,,0.527568698,0,0.162778676,0.99381317,0,0,0,0.159776628,0,0,0.999682173,0.995500735,0.90806254,0,0.897002056,0.951206934,0.971998464,0.995015736
SNU175_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU182_LIVER,0.85001038,0,0.095104814,0,0,,0,0,0,0,0,0,0,0,0,0,0.993984472,0.987922558,0,0,0,0,0.342912257,0
SNU1_STOMACH,0.994166301,0.240275502,0,0.738640994,0,,0,0,0,0,0.535834283,0.990584373,0.283178508,0.452784181,0,0,0.999259676,0.990547853,0.797678113,0.519466072,0.682205647,0.358688533,0.980900277,0
SNU201_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU213_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
SNU216_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU245_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU283_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU308_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU324_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
SNU349_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
SNU387_LIVER,0.95744656,0,0,0,0,,0,0,0,,0,0,,0,0,0,0.998017797,0.981677394,,0,0,0,0,0
SNU398_LIVER,0.931584887,0,0,0,0,,0,0,0,,0,0.846714377,,0.397344291,0,0,0.9996875,0.993240767,0.501464903,0,0.99414758,0.804055137,0.932423636,0
SNU407_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU410_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
SNU423_LIVER,0.893076353,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.998639239,0.972317953,0.067588151,0,0,0,0,0
SNU449_LIVER,0.754632294,0.201468706,0.03571564,0,0,0.857402533,0,0,0,0,0,0,0,0,0,0,0.662584394,0.974530224,0.091678739,0,0,0,0.73234728,0.63881743
SNU466_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU46_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU475_LIVER,0.999682173,0.593109674,0,0,0,,0,0,0,,0,0,,0,0,0,0.999106073,0.981771443,0.847838145,0,0,0.355532235,0,0
SNU478_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU489_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU503_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU520_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU5_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU601_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU61_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU620_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU626_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU668_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU685_ENDOMETRIUM,,,,,,,,,,,,,,,,,,,,,,,,
SNU719_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
SNU738_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SNU761_LIVER,,,,,,,,,,,,,,,,,,,,,,,,
SNU81_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNU840_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
SNU869_BILIARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU878_LIVER,,,,,,,,,,,,,,,,,,,,,,,,
SNU886_LIVER,,,,,,,,,,,,,,,,,,,,,,,,
SNU899_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SNU8_OVARY,,,,,,,,,,,,,,,,,,,,,,,,
SNUC1_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNUC2A_LARGE_INTESTINE,0.967939906,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.994006517,0.984967735,0,0,0.526842386,0,0.844233811,0
SNUC2B,0.944751874,0.188297033,0,0.204848111,0,,0,0.767397821,0.524393857,0,0,0.871528924,0,0,0,0,0.998271838,0.990821581,0,0,0.510555744,0,0.947573897,0
SNUC4_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SNUC5_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SQ1_LUNG,0.984586342,0,0.604005337,0,0.250004411,,0,0.963296477,0,,0,0.650041312,,0,0,0,0.997130152,0.993966055,,0,0.08512497,0,0.960552492,0.41939944
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SU8686_PANCREAS,0.969556933,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0.999682173,0.985658888,0.511382103,0,0,0,0.933760792,0
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.97185399,0.977503115,0,0,0,0.965439342,0.230290353,0,0.888457144,0,0,0,0.967989749,0.977548795,0,0,0.99961104,0.997740063,0.361323357,0,0.987404609,0.97417697,0.986621294,0.177161157
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.969966168,0.531226695,0.922404118,0,0,0.992712566,0.389920414,0,0.370421588,0.369753957,0,0,0.921856247,0.515872479,0.711129934,0.54910289,0.999437207,0.998300377,0.592057675,0.429180622,0.5121696,0.702354908,0.99272744,0.648883581
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.958372232,0.950167134,0.936159496,0,0,0.98555142,0.985230214,0.412826217,0.951718043,0.987594993,0,0,0,0.872641358,0,0,0.999682173,0.998935635,0.524291545,0.297097765,0.963400344,0.476755798,0.985645443,0.959615694
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.985298871,0.955436344,0,0,0,0.996695009,0.156167746,0,0.147608101,0.276185274,0,0,0.848451674,0.697710097,0.114140451,0,0.999681604,0.998551622,0.717002451,0.722118655,0.731832832,0.548860669,0.99616171,0.001481295
SUIT2_PANCREAS,0.91844552,0,0.380361915,0.93091213,0,0.984737374,0,0,0,0,0,0.978901479,0,0,0.079330504,0,0.962754048,0.98038166,0.782423198,0.101752639,0.4372949,0.396473408,0.993065228,0.527951135
SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
